scope,label,sample_order,section,spot_id
section1,cell_type_common,9236,section1,section1:187:787
section1,cell_type_common,9237,section1,section1:264:787
section1,cell_type_common,9238,section1,section1:323:787
section1,cell_type_common,9239,section1,section1:346:787
section1,cell_type_common,9240,section1,section1:656:787
section1,cell_type_common,9241,section1,section1:772:787
section1,cell_type_common,9242,section1,section1:214:788
section1,cell_type_common,9243,section1,section1:228:788
section1,cell_type_common,9244,section1,section1:244:788
section1,cell_type_common,9245,section1,section1:393:788
section1,cell_type_common,9246,section1,section1:413:788
section1,cell_type_common,9247,section1,section1:455:788
section1,cell_type_common,9248,section1,section1:465:788
section1,cell_type_common,9249,section1,section1:505:788
section1,cell_type_common,9250,section1,section1:526:788
section1,cell_type_common,9251,section1,section1:597:788
section1,cell_type_common,9252,section1,section1:626:788
section1,cell_type_common,9253,section1,section1:637:788
section1,cell_type_common,9254,section1,section1:829:788
section1,cell_type_common,9255,section1,section1:134:789
section1,cell_type_common,9256,section1,section1:390:789
section1,cell_type_common,9257,section1,section1:421:789
section1,cell_type_common,9258,section1,section1:470:789
section1,cell_type_common,9259,section1,section1:480:789
section1,cell_type_common,9260,section1,section1:818:789
section1,cell_type_common,9261,section1,section1:112:790
section1,cell_type_common,9262,section1,section1:154:790
section1,cell_type_common,9263,section1,section1:255:790
section1,cell_type_common,9264,section1,section1:288:790
section1,cell_type_common,9265,section1,section1:432:790
section1,cell_type_common,9266,section1,section1:489:790
section1,cell_type_common,9267,section1,section1:813:790
section1,cell_type_common,9268,section1,section1:135:791
section1,cell_type_common,9269,section1,section1:227:791
section1,cell_type_common,9270,section1,section1:288:791
section1,cell_type_common,9271,section1,section1:491:791
section1,cell_type_common,9272,section1,section1:575:791
section1,cell_type_common,9273,section1,section1:633:791
section1,cell_type_common,9274,section1,section1:652:791
section1,cell_type_common,9275,section1,section1:189:792
section1,cell_type_common,9276,section1,section1:340:792
section1,cell_type_common,9277,section1,section1:362:792
section1,cell_type_common,9278,section1,section1:429:792
section1,cell_type_common,9279,section1,section1:604:792
section1,cell_type_common,9280,section1,section1:248:793
section1,cell_type_common,9281,section1,section1:280:793
section1,cell_type_common,9282,section1,section1:326:793
section1,cell_type_common,9283,section1,section1:391:793
section1,cell_type_common,9284,section1,section1:421:793
section1,cell_type_common,9285,section1,section1:505:793
section1,cell_type_common,9286,section1,section1:530:793
section1,cell_type_common,9287,section1,section1:595:793
section1,cell_type_common,9288,section1,section1:620:793
section1,cell_type_common,9289,section1,section1:641:793
section1,cell_type_common,9290,section1,section1:232:794
section1,cell_type_common,9291,section1,section1:239:794
section1,cell_type_common,9292,section1,section1:342:794
section1,cell_type_common,9293,section1,section1:375:794
section1,cell_type_common,9294,section1,section1:423:794
section1,cell_type_common,9295,section1,section1:490:794
section1,cell_type_common,9296,section1,section1:569:794
section1,cell_type_common,9297,section1,section1:597:794
section1,cell_type_common,9298,section1,section1:632:794
section1,cell_type_common,9299,section1,section1:667:794
section1,cell_type_common,9300,section1,section1:819:794
section1,cell_type_common,9301,section1,section1:142:795
section1,cell_type_common,9302,section1,section1:455:795
section1,cell_type_common,9303,section1,section1:459:795
section1,cell_type_common,9304,section1,section1:528:795
section1,cell_type_common,9305,section1,section1:577:795
section1,cell_type_common,9306,section1,section1:642:795
section1,cell_type_common,9307,section1,section1:119:796
section1,cell_type_common,9308,section1,section1:231:796
section1,cell_type_common,9309,section1,section1:245:796
section1,cell_type_common,9310,section1,section1:350:796
section1,cell_type_common,9311,section1,section1:394:796
section1,cell_type_common,9312,section1,section1:482:796
section1,cell_type_common,9313,section1,section1:540:796
section1,cell_type_common,9314,section1,section1:619:796
section1,cell_type_common,9315,section1,section1:237:797
section1,cell_type_common,9316,section1,section1:260:797
section1,cell_type_common,9317,section1,section1:265:797
section1,cell_type_common,9318,section1,section1:270:797
section1,cell_type_common,9319,section1,section1:319:797
section1,cell_type_common,9320,section1,section1:338:797
section1,cell_type_common,9321,section1,section1:420:797
section1,cell_type_common,9322,section1,section1:516:797
section1,cell_type_common,9323,section1,section1:548:797
section1,cell_type_common,9324,section1,section1:565:797
section1,cell_type_common,9325,section1,section1:140:798
section1,cell_type_common,9326,section1,section1:167:798
section1,cell_type_common,9327,section1,section1:429:798
section1,cell_type_common,9328,section1,section1:533:798
section1,cell_type_common,9329,section1,section1:581:798
section1,cell_type_common,9330,section1,section1:597:798
section1,cell_type_common,9331,section1,section1:205:799
section1,cell_type_common,9332,section1,section1:547:799
section1,cell_type_common,9333,section1,section1:548:799
section1,cell_type_common,9334,section1,section1:114:800
section1,cell_type_common,9335,section1,section1:119:800
section1,cell_type_common,9336,section1,section1:256:800
section1,cell_type_common,9337,section1,section1:468:800
section1,cell_type_common,9338,section1,section1:520:800
section1,cell_type_common,9339,section1,section1:570:800
section1,cell_type_common,9340,section1,section1:576:800
section1,cell_type_common,9341,section1,section1:592:800
section1,cell_type_common,9342,section1,section1:601:800
section1,cell_type_common,9343,section1,section1:127:801
section1,cell_type_common,9344,section1,section1:209:801
section1,cell_type_common,9345,section1,section1:244:801
section1,cell_type_common,9346,section1,section1:374:801
section1,cell_type_common,9347,section1,section1:429:801
section1,cell_type_common,9348,section1,section1:571:801
section1,cell_type_common,9349,section1,section1:595:801
section1,cell_type_common,9350,section1,section1:150:802
section1,cell_type_common,9351,section1,section1:256:802
section1,cell_type_common,9352,section1,section1:298:802
section1,cell_type_common,9353,section1,section1:303:802
section1,cell_type_common,9354,section1,section1:422:802
section1,cell_type_common,9355,section1,section1:599:802
section1,cell_type_common,9356,section1,section1:137:803
section1,cell_type_common,9357,section1,section1:380:803
section1,cell_type_common,9358,section1,section1:424:803
section1,cell_type_common,9359,section1,section1:477:803
section1,cell_type_common,9360,section1,section1:506:803
section1,cell_type_common,9361,section1,section1:589:803
section1,cell_type_common,9362,section1,section1:592:803
section1,cell_type_common,9363,section1,section1:145:804
section1,cell_type_common,9364,section1,section1:202:804
section1,cell_type_common,9365,section1,section1:248:804
section1,cell_type_common,9366,section1,section1:299:804
section1,cell_type_common,9367,section1,section1:448:804
section1,cell_type_common,9368,section1,section1:455:804
section1,cell_type_common,9369,section1,section1:511:804
section1,cell_type_common,9370,section1,section1:553:804
section1,cell_type_common,9371,section1,section1:583:804
section1,cell_type_common,9372,section1,section1:148:805
section1,cell_type_common,9373,section1,section1:191:805
section1,cell_type_common,9374,section1,section1:212:805
section1,cell_type_common,9375,section1,section1:222:805
section1,cell_type_common,9376,section1,section1:242:805
section1,cell_type_common,9377,section1,section1:473:805
section1,cell_type_common,9378,section1,section1:524:805
section1,cell_type_common,9379,section1,section1:215:806
section1,cell_type_common,9380,section1,section1:523:806
section1,cell_type_common,9381,section1,section1:600:806
section1,cell_type_common,9382,section1,section1:273:807
section1,cell_type_common,9383,section1,section1:302:807
section1,cell_type_common,9384,section1,section1:374:807
section1,cell_type_common,9385,section1,section1:383:807
section1,cell_type_common,9386,section1,section1:481:807
section1,cell_type_common,9387,section1,section1:530:807
section1,cell_type_common,9388,section1,section1:588:807
section1,cell_type_common,9389,section1,section1:133:808
section1,cell_type_common,9390,section1,section1:148:808
section1,cell_type_common,9391,section1,section1:173:808
section1,cell_type_common,9392,section1,section1:224:808
section1,cell_type_common,9393,section1,section1:306:808
section1,cell_type_common,9394,section1,section1:432:808
section1,cell_type_common,9395,section1,section1:179:809
section1,cell_type_common,9396,section1,section1:380:809
section1,cell_type_common,9397,section1,section1:384:809
section1,cell_type_common,9398,section1,section1:407:809
section1,cell_type_common,9399,section1,section1:506:809
section1,cell_type_common,9400,section1,section1:564:809
section1,cell_type_common,9401,section1,section1:616:809
section1,cell_type_common,9402,section1,section1:202:810
section1,cell_type_common,9403,section1,section1:314:810
section1,cell_type_common,9404,section1,section1:133:811
section1,cell_type_common,9405,section1,section1:196:811
section1,cell_type_common,9406,section1,section1:321:811
section1,cell_type_common,9407,section1,section1:480:811
section1,cell_type_common,9408,section1,section1:581:811
section1,cell_type_common,9409,section1,section1:138:812
section1,cell_type_common,9410,section1,section1:139:812
section1,cell_type_common,9411,section1,section1:187:812
section1,cell_type_common,9412,section1,section1:304:812
section1,cell_type_common,9413,section1,section1:316:812
section1,cell_type_common,9414,section1,section1:386:812
section1,cell_type_common,9415,section1,section1:395:812
section1,cell_type_common,9416,section1,section1:441:812
section1,cell_type_common,9417,section1,section1:465:812
section1,cell_type_common,9418,section1,section1:510:812
